导出时间: 2026-04-14 20:36:34

==== points ====
store_id	store_name	lng	lat
116.184607,40.058039->116.39134,39.999987	394070	393016	116.184607	40.058039	116.39134	39.999987	24.822	39.317	2026-04-06 10:24:13
116.184607,40.058039->116.392882,39.845277	394070	395606	116.184607	40.058039	116.392882	39.845277	39.204	57.067	2026-04-06 10:24:13
116.184607,40.058039->116.393852,39.987244	394070	393167	116.184607	40.058039	116.393852	39.987244	24.569	35.183	2026-04-06 10:24:13
116.184607,40.058039->116.406253,40.032747	394070	393168	116.184607	40.058039	116.406253	40.032747	26.364	38.383	2026-04-06 10:24:13
116.184607,40.058039->116.40952,40.07454	394070	398090	116.184607	40.058039	116.40952	40.07454	24.524	41.633	2026-04-06 10:24:13
116.184607,40.058039->116.420667,39.542956	394070	396255	116.184607	40.058039	116.420667	39.542956	90.389	74.833	2026-04-06 10:24:13
116.184607,40.058039->116.422267,39.864007	394070	395274	116.184607	40.058039	116.422267	39.864007	40.688	55.817	2026-04-06 10:24:13
116.184607,40.058039->116.436539,39.920482	394070	393082	116.184607	40.058039	116.436539	39.920482	37.518	61.233	2026-04-06 10:24:13
116.184607,40.058039->116.437548,40.025676	394070	393557	116.184607	40.058039	116.437548	40.025676	28.837	40.933	2026-04-06 10:24:13
116.184607,40.058039->116.437889,39.90769	394070	393032	116.184607	40.058039	116.437889	39.90769	38.974	62.517	2026-04-06 10:24:13
116.184607,40.058039->116.443233,39.907435	394070	393688	116.184607	40.058039	116.443233	39.907435	39.655	62.283	2026-04-06 10:24:13
116.184607,40.058039->116.459044,39.918732	394070	393003	116.184607	40.058039	116.459044	39.918732	38.994	62.383	2026-04-06 10:24:13
116.184607,40.058039->116.459779,39.949593	394070	393651	116.184607	40.058039	116.459779	39.949593	35.655	54.467	2026-04-06 10:24:13
116.184607,40.058039->116.460515,39.951506	394070	393188	116.184607	40.058039	116.460515	39.951506	35.268	53.383	2026-04-06 10:24:13
116.184607,40.058039->116.460582,39.882082	394070	393034	116.184607	40.058039	116.460582	39.882082	43.157	67.883	2026-04-06 10:24:13
116.184607,40.058039->116.46267,39.92189	394070	393009	116.184607	40.058039	116.46267	39.92189	39.220	64.500	2026-04-06 10:24:13
116.184607,40.058039->116.469141,39.891076	394070	393010	116.184607	40.058039	116.469141	39.891076	42.513	68.483	2026-04-06 10:24:13
116.184607,40.058039->116.469817,39.951399	394070	393380	116.184607	40.058039	116.469817	39.951399	36.225	57.233	2026-04-06 10:24:13
116.184607,40.058039->116.472652,40.11573	394070	398170	116.184607	40.058039	116.472652	40.11573	27.668	47.150	2026-04-06 10:24:13
116.184607,40.058039->116.472661,39.992102	394070	393206	116.184607	40.058039	116.472661	39.992102	33.350	49.200	2026-04-06 10:24:13
116.184607,40.058039->116.473406,39.991687	394070	393303	116.184607	40.058039	116.473406	39.991687	33.920	49.317	2026-04-06 10:24:13
116.184607,40.058039->116.47363,39.991592	394070	393244	116.184607	40.058039	116.47363	39.991592	33.915	49.333	2026-04-06 10:24:13
116.184607,40.058039->116.481167,40.001263	394070	393067	116.184607	40.058039	116.481167	40.001263	32.304	45.067	2026-04-06 10:24:13
116.184607,40.058039->116.489586,40.000118	394070	393546	116.184607	40.058039	116.489586	40.000118	32.805	45.700	2026-04-06 10:24:13
116.184607,40.058039->116.494406,40.022532	394070	393675	116.184607	40.058039	116.494406	40.022532	34.230	46.833	2026-04-06 10:24:13
116.184607,40.058039->116.496416,39.876565	394070	393033	116.184607	40.058039	116.496416	39.876565	45.308	73.017	2026-04-06 10:24:13
116.184607,40.058039->116.521562,39.911896	394070	393220	116.184607	40.058039	116.521562	39.911896	46.019	56.733	2026-04-06 10:24:13
116.184607,40.058039->116.538769,39.77202	394070		116.184607	40.058039	116.538769	39.77202	78.263	71.250	2026-04-06 10:24:13
116.184607,40.058039->116.56231,39.78751	394070	396276	116.184607	40.058039	116.56231	39.78751	60.671	73.350	2026-04-06 10:24:13
116.184607,40.058039->116.58848,40.04776	394070		116.184607	40.058039	116.58848	40.04776	44.270	53.500	2026-04-06 10:24:13
116.184607,40.058039->116.591086,40.048539	394070	393046	116.184607	40.058039	116.591086	40.048539	43.942	51.583	2026-04-06 10:24:13
116.184607,40.058039->116.604808,39.916468	394070	393035	116.184607	40.058039	116.604808	39.916468	48.124	62.183	2026-04-06 10:24:13
116.184607,40.058039->116.614799,40.054869	394070	393152	116.184607	40.058039	116.614799	40.054869	48.216	55.783	2026-04-06 10:24:13
116.184607,40.058039->116.615649,39.925719	394070	393399	116.184607	40.058039	116.615649	39.925719	48.815	61.750	2026-04-06 10:24:13
116.184607,40.058039->116.625327,40.046366	394070	393156	116.184607	40.058039	116.625327	40.046366	47.687	55.583	2026-04-06 10:24:13
116.184607,40.058039->116.637507,40.337397	394070	398558	116.184607	40.058039	116.637507	40.337397	72.044	60.167	2026-04-06 10:24:13
116.184607,40.058039->116.660224,39.916397	394070	397682	116.184607	40.058039	116.660224	39.916397	55.303	70.217	2026-04-06 10:24:13
116.184607,40.058039->117.27877,40.654803	394070	399520	116.184607	40.058039	117.27877	40.654803	151.493	109.217	2026-04-06 10:24:13
116.184831,40.057682->115.951455,39.727194	394526	396081	116.184831	40.057682	115.951455	39.727194	60.350	56.267	2026-04-06 10:24:13
116.184831,40.057682->115.984201,39.701947	394526	396053	116.184831	40.057682	115.984201	39.701947	59.012	54.550	2026-04-06 10:24:13
116.184831,40.057682->116.074642,39.711901	394526	396058	116.184831	40.057682	116.074642	39.711901	52.364	49.217	2026-04-06 10:24:13
116.184831,40.057682->116.12147,40.090637	394526	394560	116.184831	40.057682	116.12147	40.090637	8.559	14.650	2026-04-06 10:24:13
116.184831,40.057682->116.123151,39.905473	394526	399569	116.184831	40.057682	116.123151	39.905473	32.740	34.417	2026-04-06 10:24:13
116.184831,40.057682->116.123776,39.90516	394526	399670	116.184831	40.057682	116.123776	39.90516	32.951	35.717	2026-04-06 10:24:13
116.184831,40.057682->116.130385,40.068963	394526	394258	116.184831	40.057682	116.130385	40.068963	5.741	11.400	2026-04-06 10:24:13
116.184831,40.057682->116.141693,39.729179	394526	396054	116.184831	40.057682	116.141693	39.729179	50.423	51.383	2026-04-06 10:24:13
116.184831,40.057682->116.177384,39.910812	394526	399548	116.184831	40.057682	116.177384	39.910812	30.752	32.750	2026-04-06 10:24:13
116.184831,40.057682->116.18103,40.04876	394526	394488	116.184831	40.057682	116.18103	40.04876	2.565	7.533	2026-04-06 10:24:13
116.184831,40.057682->116.184607,40.058039	394526	394070	116.184831	40.057682	116.184607	40.058039	0.069	0.300	2026-04-06 10:24:13
116.184831,40.057682->116.193559,40.189942	394526	398439	116.184831	40.057682	116.193559	40.189942	18.731	30.333	2026-04-06 10:24:13
116.184831,40.057682->116.233168,39.953807	394526	394048	116.184831	40.057682	116.233168	39.953807	24.872	35.900	2026-04-06 10:24:13
116.184831,40.057682->116.246179,40.075597	394526	394234	116.184831	40.057682	116.246179	40.075597	7.412	16.050	2026-04-06 10:24:13
116.184831,40.057682->116.250585,40.065157	394526	394489	116.184831	40.057682	116.250585	40.065157	7.457	15.267	2026-04-06 10:24:13
116.184831,40.057682->116.254645,39.907011	394526	394104	116.184831	40.057682	116.254645	39.907011	27.443	42.483	2026-04-06 10:24:13
116.184831,40.057682->116.269375,40.078948	394526	394512	116.184831	40.057682	116.269375	40.078948	9.650	20.300	2026-04-06 10:24:13
116.184831,40.057682->116.271012,39.953633	394526	394630	116.184831	40.057682	116.271012	39.953633	21.212	35.517	2026-04-06 10:24:13
116.184831,40.057682->116.272624,40.041426	394526	394110	116.184831	40.057682	116.272624	40.041426	11.288	24.583	2026-04-06 10:24:13
116.184831,40.057682->116.282088,40.046885	394526	394069	116.184831	40.057682	116.282088	40.046885	11.005	22.483	2026-04-06 10:24:13
116.184831,40.057682->116.287445,39.96635	394526	394062	116.184831	40.057682	116.287445	39.96635	19.623	34.317	2026-04-06 10:24:13
116.184831,40.057682->116.293779,39.932676	394526	393416	116.184831	40.057682	116.293779	39.932676	23.054	36.250	2026-04-06 10:24:13
116.184831,40.057682->116.295586,39.819983	394526	395017	116.184831	40.057682	116.295586	39.819983	36.154	48.367	2026-04-06 10:24:13
116.184831,40.057682->116.299361,40.052996	394526	394123	116.184831	40.057682	116.299361	40.052996	12.750	25.217	2026-04-06 10:24:13
116.184831,40.057682->116.30276,39.85819	394526	395092	116.184831	40.057682	116.30276	39.85819	32.865	46.417	2026-04-06 10:24:13
116.184831,40.057682->116.302953,39.825739	394526	395470	116.184831	40.057682	116.302953	39.825739	35.861	46.983	2026-04-06 10:24:13
116.184831,40.057682->116.302993,39.880488	394526	395411	116.184831	40.057682	116.302993	39.880488	28.923	42.700	2026-04-06 10:24:13
116.184831,40.057682->116.304557,39.984216	394526	394112	116.184831	40.057682	116.304557	39.984216	16.524	31.200	2026-04-06 10:24:13
116.184831,40.057682->116.304696,39.504597	394526	396495	116.184831	40.057682	116.304696	39.504597	94.647	75.783	2026-04-06 10:24:13
116.184831,40.057682->116.305218,39.927543	394526	394196	116.184831	40.057682	116.305218	39.927543	22.949	38.000	2026-04-06 10:24:13
116.184831,40.057682->116.306743,39.96834	394526	394072	116.184831	40.057682	116.306743	39.96834	17.983	31.983	2026-04-06 10:24:13
116.184831,40.057682->116.307285,40.055996	394526	394150	116.184831	40.057682	116.307285	40.055996	13.965	29.650	2026-04-06 10:24:13
116.184831,40.057682->116.311429,40.040443	394526	394122	116.184831	40.057682	116.311429	40.040443	15.004	28.467	2026-04-06 10:24:13
116.184831,40.057682->116.311559,40.05294	394526	394620	116.184831	40.057682	116.311559	40.05294	13.766	26.667	2026-04-06 10:24:13
116.184831,40.057682->116.312405,40.030785	394526	394089	116.184831	40.057682	116.312405	40.030785	13.877	28.200	2026-04-06 10:24:13
116.184831,40.057682->116.324587,39.907034	394526	394105	116.184831	40.057682	116.324587	39.907034	26.673	41.700	2026-04-06 10:24:13
116.184831,40.057682->116.325085,39.967721	394526	394142	116.184831	40.057682	116.325085	39.967721	21.750	37.383	2026-04-06 10:24:13
116.184831,40.057682->116.325314,39.737777	394526	396141	116.184831	40.057682	116.325314	39.737777	57.969	58.200	2026-04-06 10:24:13
116.184831,40.057682->116.326686,39.983418	394526	394024	116.184831	40.057682	116.326686	39.983418	18.898	33.567	2026-04-06 10:24:13
116.184831,40.057682->116.32869,39.90056	394526	394075	116.184831	40.057682	116.32869	39.90056	27.749	44.267	2026-04-06 10:24:13
116.184831,40.057682->116.329246,39.867851	394526	395302	116.184831	40.057682	116.329246	39.867851	30.955	45.967	2026-04-06 10:24:13
116.184831,40.057682->116.330624,39.99367	394526	394451	116.184831	40.057682	116.330624	39.99367	23.143	41.550	2026-04-06 10:24:13
116.184831,40.057682->116.33125,39.926651	394526	394096	116.184831	40.057682	116.33125	39.926651	24.398	39.483	2026-04-06 10:24:13
116.184831,40.057682->116.331647,39.926864	394526	394085	116.184831	40.057682	116.331647	39.926864	24.365	39.317	2026-04-06 10:24:13
116.184831,40.057682->116.33434,39.956688	394526	394103	116.184831	40.057682	116.33434	39.956688	21.572	40.500	2026-04-06 10:24:13
116.184831,40.057682->116.334383,39.995077	394526	394485	116.184831	40.057682	116.334383	39.995077	22.806	39.983	2026-04-06 10:24:13
116.184831,40.057682->116.340559,39.792123	394526	396388	116.184831	40.057682	116.340559	39.792123	57.193	54.783	2026-04-06 10:24:13
116.184831,40.057682->116.341014,39.784747	394526	396449	116.184831	40.057682	116.341014	39.784747	56.412	52.933	2026-04-06 10:24:13
116.184831,40.057682->116.34551,40.02999	394526	394437	116.184831	40.057682	116.34551	40.02999	19.565	33.300	2026-04-06 10:24:13
116.184831,40.057682->116.347328,40.060039	394526	394405	116.184831	40.057682	116.347328	40.060039	18.417	31.667	2026-04-06 10:24:13
116.184831,40.057682->116.351609,40.046952	394526	394406	116.184831	40.057682	116.351609	40.046952	20.173	34.950	2026-04-06 10:24:13
116.184831,40.057682->116.352338,39.993645	394526	394118	116.184831	40.057682	116.352338	39.993645	23.248	39.867	2026-04-06 10:24:13
116.184831,40.057682->116.354314,39.976372	394526	393425	116.184831	40.057682	116.354314	39.976372	24.100	39.250	2026-04-06 10:24:13
116.184831,40.057682->116.356694,40.046812	394526	394510	116.184831	40.057682	116.356694	40.046812	20.932	37.817	2026-04-06 10:24:13
116.184831,40.057682->116.363407,39.97957	394526	394073	116.184831	40.057682	116.363407	39.97957	22.981	36.950	2026-04-06 10:24:13
116.184831,40.057682->116.39134,39.999987	394526	393016	116.184831	40.057682	116.39134	39.999987	24.753	39.033	2026-04-06 10:24:13
116.184831,40.057682->116.392882,39.845277	394526	395606	116.184831	40.057682	116.392882	39.845277	39.135	56.750	2026-04-06 10:24:13
116.184831,40.057682->116.393852,39.987244	394526	393167	116.184831	40.057682	116.393852	39.987244	24.500	35.850	2026-04-06 10:24:13
116.184831,40.057682->116.406253,40.032747	394526	393168	116.184831	40.057682	116.406253	40.032747	26.295	38.133	2026-04-06 10:24:13
116.184831,40.057682->116.40952,40.07454	394526	398090	116.184831	40.057682	116.40952	40.07454	24.593	41.883	2026-04-06 10:24:13
116.184831,40.057682->116.420667,39.542956	394526	396255	116.184831	40.057682	116.420667	39.542956	90.320	74.567	2026-04-06 10:24:13
116.184831,40.057682->116.422267,39.864007	394526	395274	116.184831	40.057682	116.422267	39.864007	40.619	55.467	2026-04-06 10:24:13
116.184831,40.057682->116.436539,39.920482	394526	393082	116.184831	40.057682	116.436539	39.920482	37.587	61.600	2026-04-06 10:24:13
116.184831,40.057682->116.437548,40.025676	394526	393557	116.184831	40.057682	116.437548	40.025676	28.768	40.650	2026-04-06 10:24:13
116.184831,40.057682->116.437889,39.90769	394526	393032	116.184831	40.057682	116.437889	39.90769	39.043	62.617	2026-04-06 10:24:13
116.184831,40.057682->116.443233,39.907435	394526	393688	116.184831	40.057682	116.443233	39.907435	39.724	62.583	2026-04-06 10:24:13
116.184831,40.057682->116.459044,39.918732	394526	393003	116.184831	40.057682	116.459044	39.918732	39.063	62.867	2026-04-06 10:24:13
116.184831,40.057682->116.459779,39.949593	394526	393651	116.184831	40.057682	116.459779	39.949593	35.724	54.883	2026-04-06 10:24:13
116.184831,40.057682->116.460515,39.951506	394526	393188	116.184831	40.057682	116.460515	39.951506	35.337	53.733	2026-04-06 10:24:13
116.184831,40.057682->116.460582,39.882082	394526	393034	116.184831	40.057682	116.460582	39.882082	43.226	68.217	2026-04-06 10:24:13
116.184831,40.057682->116.46267,39.92189	394526	393009	116.184831	40.057682	116.46267	39.92189	39.289	64.467	2026-04-06 10:24:13
116.184831,40.057682->116.469141,39.891076	394526	393010	116.184831	40.057682	116.469141	39.891076	42.582	68.617	2026-04-06 10:24:13
116.184831,40.057682->116.469817,39.951399	394526	393380	116.184831	40.057682	116.469817	39.951399	36.294	57.567	2026-04-06 10:24:13
116.184831,40.057682->116.472652,40.11573	394526	398170	116.184831	40.057682	116.472652	40.11573	27.737	47.483	2026-04-06 10:24:13
116.184831,40.057682->116.472661,39.992102	394526	393206	116.184831	40.057682	116.472661	39.992102	33.281	48.933	2026-04-06 10:24:13
116.184831,40.057682->116.473406,39.991687	394526	393303	116.184831	40.057682	116.473406	39.991687	33.851	49.033	2026-04-06 10:24:13
116.184831,40.057682->116.47363,39.991592	394526	393244	116.184831	40.057682	116.47363	39.991592	33.846	49.017	2026-04-06 10:24:13
116.184831,40.057682->116.481167,40.001263	394526	393067	116.184831	40.057682	116.481167	40.001263	32.235	44.683	2026-04-06 10:24:13
116.184831,40.057682->116.489586,40.000118	394526	393546	116.184831	40.057682	116.489586	40.000118	32.736	45.383	2026-04-06 10:24:13
116.184831,40.057682->116.494406,40.022532	394526	393675	116.184831	40.057682	116.494406	40.022532	34.161	46.550	2026-04-06 10:24:13
116.184831,40.057682->116.496416,39.876565	394526	393033	116.184831	40.057682	116.496416	39.876565	45.239	72.950	2026-04-06 10:24:13
116.184831,40.057682->116.521562,39.911896	394526	393220	116.184831	40.057682	116.521562	39.911896	45.950	56.400	2026-04-06 10:24:13
116.184831,40.057682->116.538769,39.77202	394526		116.184831	40.057682	116.538769	39.77202	78.194	70.883	2026-04-06 10:24:13
116.184831,40.057682->116.56231,39.78751	394526	396276	116.184831	40.057682	116.56231	39.78751	60.602	73.050	2026-04-06 10:24:13
116.184831,40.057682->116.58848,40.04776	394526		116.184831	40.057682	116.58848	40.04776	44.201	53.267	2026-04-06 10:24:13
116.184831,40.057682->116.591086,40.048539	394526	393046	116.184831	40.057682	116.591086	40.048539	43.873	51.250	2026-04-06 10:24:13
116.184831,40.057682->116.604808,39.916468	394526	393035	116.184831	40.057682	116.604808	39.916468	48.055	61.967	2026-04-06 10:24:13
116.184831,40.057682->116.614799,40.054869	394526	393152	116.184831	40.057682	116.614799	40.054869	48.147	55.483	2026-04-06 10:24:13
116.184831,40.057682->116.615649,39.925719	394526	393399	116.184831	40.057682	116.615649	39.925719	48.746	61.383	2026-04-06 10:24:13
116.184831,40.057682->116.625327,40.046366	394526	393156	116.184831	40.057682	116.625327	40.046366	47.618	55.200	2026-04-06 10:24:13
116.184831,40.057682->116.637507,40.337397	394526	398558	116.184831	40.057682	116.637507	40.337397	71.975	59.767	2026-04-06 10:24:13
116.184831,40.057682->116.660224,39.916397	394526	397682	116.184831	40.057682	116.660224	39.916397	55.234	69.900	2026-04-06 10:24:13
116.184831,40.057682->117.27877,40.654803	394526	399520	116.184831	40.057682	117.27877	40.654803	151.424	108.917	2026-04-06 10:24:13
116.193559,40.189942->115.951455,39.727194	398439	396081	116.193559	40.189942	115.951455	39.727194	71.495	63.317	2026-04-06 10:24:13
116.193559,40.189942->115.984201,39.701947	398439	396053	116.193559	40.189942	115.984201	39.701947	70.157	61.250	2026-04-06 10:24:13
116.193559,40.189942->116.074642,39.711901	398439	396058	116.193559	40.189942	116.074642	39.711901	63.509	56.350	2026-04-06 10:24:13
116.193559,40.189942->116.12147,40.090637	398439	394560	116.193559	40.189942	116.12147	40.090637	16.243	25.933	2026-04-06 10:24:13
116.193559,40.189942->116.123151,39.905473	398439	399569	116.193559	40.189942	116.123151	39.905473	43.885	41.550	2026-04-06 10:24:13
116.193559,40.189942->116.123776,39.90516	398439	399670	116.193559	40.189942	116.123776	39.90516	44.096	42.933	2026-04-06 10:24:13
116.193559,40.189942->116.130385,40.068963	398439	394258	116.193559	40.189942	116.130385	40.068963	18.550	21.183	2026-04-06 10:24:13
116.193559,40.189942->116.141693,39.729179	398439	396054	116.193559	40.189942	116.141693	39.729179	61.568	58.550	2026-04-06 10:24:13
116.193559,40.189942->116.177384,39.910812	398439	399548	116.193559	40.189942	116.177384	39.910812	41.897	39.767	2026-04-06 10:24:13
116.193559,40.189942->116.18103,40.04876	398439	394488	116.193559	40.189942	116.18103	40.04876	19.121	32.450	2026-04-06 10:24:13
116.193559,40.189942->116.184607,40.058039	398439	394070	116.193559	40.189942	116.184607	40.058039	21.320	26.417	2026-04-06 10:24:13
116.193559,40.189942->116.184831,40.057682	398439	394526	116.193559	40.189942	116.184831	40.057682	21.389	26.267	2026-04-06 10:24:13
116.193559,40.189942->116.233168,39.953807	398439	394048	116.193559	40.189942	116.233168	39.953807	43.632	43.750	2026-04-06 10:24:13
116.193559,40.189942->116.246179,40.075597	398439	394234	116.193559	40.189942	116.246179	40.075597	22.136	27.350	2026-04-06 10:24:13
116.193559,40.189942->116.250585,40.065157	398439	394489	116.193559	40.189942	116.250585	40.065157	25.213	29.450	2026-04-06 10:24:13
116.193559,40.189942->116.254645,39.907011	398439	394104	116.193559	40.189942	116.254645	39.907011	51.149	48.067	2026-04-06 10:24:13
116.193559,40.189942->116.269375,40.078948	398439	394512	116.193559	40.189942	116.269375	40.078948	21.353	26.967	2026-04-06 10:24:13
116.193559,40.189942->116.271012,39.953633	398439	394630	116.193559	40.189942	116.271012	39.953633	40.700	45.317	2026-04-06 10:24:13
116.193559,40.189942->116.272624,40.041426	398439	394110	116.193559	40.189942	116.272624	40.041426	28.001	34.433	2026-04-06 10:24:13
116.193559,40.189942->116.282088,40.046885	398439	394069	116.193559	40.189942	116.282088	40.046885	25.682	28.233	2026-04-06 10:24:13
116.193559,40.189942->116.287445,39.96635	398439	394062	116.193559	40.189942	116.287445	39.96635	39.111	44.367	2026-04-06 10:24:13
116.193559,40.189942->116.293779,39.932676	398439	393416	116.193559	40.189942	116.293779	39.932676	42.542	45.933	2026-04-06 10:24:13
116.193559,40.189942->116.295586,39.819983	398439	395017	116.193559	40.189942	116.295586	39.819983	60.945	55.667	2026-04-06 10:24:13
116.193559,40.189942->116.299361,40.052996	398439	394123	116.193559	40.189942	116.299361	40.052996	24.233	26.033	2026-04-06 10:24:13
116.193559,40.189942->116.30276,39.85819	398439	395092	116.193559	40.189942	116.30276	39.85819	57.656	53.817	2026-04-06 10:24:13
116.193559,40.189942->116.302953,39.825739	398439	395470	116.193559	40.189942	116.302953	39.825739	60.652	54.317	2026-04-06 10:24:13
116.193559,40.189942->116.302993,39.880488	398439	395411	116.193559	40.189942	116.302993	39.880488	57.631	51.867	2026-04-06 10:24:13
116.193559,40.189942->116.304557,39.984216	398439	394112	116.193559	40.189942	116.304557	39.984216	36.012	40.833	2026-04-06 10:24:13
116.193559,40.189942->116.304696,39.504597	398439	396495	116.193559	40.189942	116.304696	39.504597	105.792	83.067	2026-04-06 10:24:13
116.193559,40.189942->116.305218,39.927543	398439	394196	116.193559	40.189942	116.305218	39.927543	42.437	47.900	2026-04-06 10:24:13
116.193559,40.189942->116.306743,39.96834	398439	394072	116.193559	40.189942	116.306743	39.96834	37.471	41.867	2026-04-06 10:24:13
116.193559,40.189942->116.307285,40.055996	398439	394150	116.193559	40.189942	116.307285	40.055996	25.448	30.400	2026-04-06 10:24:13
116.193559,40.189942->116.311429,40.040443	398439	394122	116.193559	40.189942	116.311429	40.040443	25.421	29.583	2026-04-06 10:24:13
116.193559,40.189942->116.311559,40.05294	398439	394620	116.193559	40.189942	116.311559	40.05294	25.249	27.417	2026-04-06 10:24:13
116.193559,40.189942->116.312405,40.030785	398439	394089	116.193559	40.189942	116.312405	40.030785	26.825	31.817	2026-04-06 10:24:13
116.193559,40.189942->116.324587,39.907034	398439	394105	116.193559	40.189942	116.324587	39.907034	46.161	51.583	2026-04-06 10:24:13
116.193559,40.189942->116.325085,39.967721	398439	394142	116.193559	40.189942	116.325085	39.967721	37.587	52.100	2026-04-06 10:24:13
116.193559,40.189942->116.325314,39.737777	398439	396141	116.193559	40.189942	116.325314	39.737777	69.114	65.483	2026-04-06 10:24:13
116.193559,40.189942->116.326686,39.983418	398439	394024	116.193559	40.189942	116.326686	39.983418	35.129	51.700	2026-04-06 10:24:13
116.193559,40.189942->116.32869,39.90056	398439	394075	116.193559	40.189942	116.32869	39.90056	56.703	53.617	2026-04-06 10:24:13
116.193559,40.189942->116.329246,39.867851	398439	395302	116.193559	40.189942	116.329246	39.867851	59.032	53.950	2026-04-06 10:24:13
116.193559,40.189942->116.330624,39.99367	398439	394451	116.193559	40.189942	116.330624	39.99367	33.556	41.783	2026-04-06 10:24:13
116.193559,40.189942->116.33125,39.926651	398439	394096	116.193559	40.189942	116.33125	39.926651	41.688	63.400	2026-04-06 10:24:13
116.193559,40.189942->116.331647,39.926864	398439	394085	116.193559	40.189942	116.331647	39.926864	43.853	49.450	2026-04-06 10:24:13
116.193559,40.189942->116.33434,39.956688	398439	394103	116.193559	40.189942	116.33434	39.956688	37.493	57.883	2026-04-06 10:24:13
116.193559,40.189942->116.334383,39.995077	398439	394485	116.193559	40.189942	116.334383	39.995077	33.219	40.267	2026-04-06 10:24:13
116.193559,40.189942->116.340559,39.792123	398439	396388	116.193559	40.189942	116.340559	39.792123	68.338	61.733	2026-04-06 10:24:13
116.193559,40.189942->116.341014,39.784747	398439	396449	116.193559	40.189942	116.341014	39.784747	67.557	59.867	2026-04-06 10:24:13
116.193559,40.189942->116.34551,40.02999	398439	394437	116.193559	40.189942	116.34551	40.02999	25.390	33.600	2026-04-06 10:24:13
116.193559,40.189942->116.347328,40.060039	398439	394405	116.193559	40.189942	116.347328	40.060039	24.242	32.000	2026-04-06 10:24:13
116.193559,40.189942->116.351609,40.046952	398439	394406	116.193559	40.189942	116.351609	40.046952	25.998	35.233	2026-04-06 10:24:13
116.193559,40.189942->116.352338,39.993645	398439	394118	116.193559	40.189942	116.352338	39.993645	31.314	48.933	2026-04-06 10:24:13
116.193559,40.189942->116.354314,39.976372	398439	393425	116.193559	40.189942	116.354314	39.976372	35.915	50.983	2026-04-06 10:24:13
116.193559,40.189942->116.356694,40.046812	398439	394510	116.193559	40.189942	116.356694	40.046812	26.757	38.267	2026-04-06 10:24:13
116.193559,40.189942->116.363407,39.97957	398439	394073	116.193559	40.189942	116.363407	39.97957	32.921	52.233	2026-04-06 10:24:13
116.193559,40.189942->116.39134,39.999987	398439	393016	116.193559	40.189942	116.39134	39.999987	30.954	52.150	2026-04-06 10:24:13
116.193559,40.189942->116.392882,39.845277	398439	395606	116.193559	40.189942	116.392882	39.845277	53.453	76.300	2026-04-06 10:24:13
116.193559,40.189942->116.393852,39.987244	398439	393167	116.193559	40.189942	116.393852	39.987244	32.339	48.883	2026-04-06 10:24:13
116.193559,40.189942->116.406253,40.032747	398439	393168	116.193559	40.189942	116.406253	40.032747	33.089	49.983	2026-04-06 10:24:13
116.193559,40.189942->116.40952,40.07454	398439	398090	116.193559	40.189942	116.40952	40.07454	30.766	45.100	2026-04-06 10:24:13
116.193559,40.189942->116.420667,39.542956	398439	396255	116.193559	40.189942	116.420667	39.542956	101.465	81.850	2026-04-06 10:24:13
116.193559,40.189942->116.422267,39.864007	398439	395274	116.193559	40.189942	116.422267	39.864007	54.580	71.833	2026-04-06 10:24:13
116.193559,40.189942->116.436539,39.920482	398439	393082	116.193559	40.189942	116.436539	39.920482	43.298	64.367	2026-04-06 10:24:13
116.193559,40.189942->116.437548,40.025676	398439	393557	116.193559	40.189942	116.437548	40.025676	35.562	51.533	2026-04-06 10:24:13
116.193559,40.189942->116.437889,39.90769	398439	393032	116.193559	40.189942	116.437889	39.90769	44.754	65.233	2026-04-06 10:24:13
116.193559,40.189942->116.443233,39.907435	398439	393688	116.193559	40.189942	116.443233	39.907435	45.435	64.750	2026-04-06 10:24:13
116.193559,40.189942->116.459044,39.918732	398439	393003	116.193559	40.189942	116.459044	39.918732	44.774	65.500	2026-04-06 10:24:13
116.193559,40.189942->116.459779,39.949593	398439	393651	116.193559	40.189942	116.459779	39.949593	41.435	57.083	2026-04-06 10:24:13
116.193559,40.189942->116.460515,39.951506	398439	393188	116.193559	40.189942	116.460515	39.951506	41.048	56.067	2026-04-06 10:24:13
116.193559,40.189942->116.460582,39.882082	398439	393034	116.193559	40.189942	116.460582	39.882082	48.937	71.200	2026-04-06 10:24:13
116.193559,40.189942->116.46267,39.92189	398439	393009	116.193559	40.189942	116.46267	39.92189	45.000	67.183	2026-04-06 10:24:13
116.193559,40.189942->116.469141,39.891076	398439	393010	116.193559	40.189942	116.469141	39.891076	48.293	71.200	2026-04-06 10:24:13
116.193559,40.189942->116.469817,39.951399	398439	393380	116.193559	40.189942	116.469817	39.951399	42.005	59.767	2026-04-06 10:24:13
116.193559,40.189942->116.472652,40.11573	398439	398170	116.193559	40.189942	116.472652	40.11573	36.179	42.867	2026-04-06 10:24:13
116.193559,40.189942->116.472661,39.992102	398439	393206	116.193559	40.189942	116.472661	39.992102	40.075	59.900	2026-04-06 10:24:13
116.193559,40.189942->116.473406,39.991687	398439	393303	116.193559	40.189942	116.473406	39.991687	40.645	60.700	2026-04-06 10:24:13
116.193559,40.189942->116.47363,39.991592	398439	393244	116.193559	40.189942	116.47363	39.991592	40.640	60.683	2026-04-06 10:24:13
